# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
9700.4000 M331 5000000 1 25.4000 p15 p13 299 N p15->p13
9738.4000 M299 5000000 2 1012.4000 p17 p15 283 N p17->p6->p15
9763.2000 M333 5000000 2 30.2000 p5 p15 299 N p5->p10->p15
9920.7000 M337 5000000 1 75.7000 p12 p1 298 N p12->p1
9934.1000 M298 5000000 1 1235.1000 p6 p2 279 N p6->p2
9995.5000 M244 5000000 1 2863.5000 p16 p11 252 N p16->p11
10009.7000 M322 5000000 1 591.7000 p12 p7 290 N p12->p7
10013.9000 M335 5000000 1 226.9000 p1 p18 296 N p1->p18
10078.3000 M327 5000000 1 520.3000 p5 p8 291 N p5->p8
10082.5000 M344 5000000 2 34.5000 p5 p7 299 N p5->p14->p7
10085.3000 M345 5000000 1 11.3000 p2 p3 299 N p2->p3
10222.6000 M313 5000000 2 1074.6000 p7 p4 282 N p7->p14->p4
10228.4000 M350 5000000 1 10.4000 p17 p18 299 N p17->p18
10379.8000 M351 5000000 2 134.8000 p6 p0 297 N p6->p11->p0
10425.9000 M357 5000000 1 15.9000 p15 p17 299 N p15->p17
10455.8000 M342 5000000 1 462.8000 p2 p7 292 N p2->p7
10465.8000 M348 5000000 2 301.8000 p5 p2 294 N p5->p14->p2
10475.8000 M338 5000000 3 601.8000 p0 p14 289 N p0->p19->p16->p14
10485.8000 M358 5000000 2 50.8000 p13 p18 299 N p13->p3->p18
10495.8000 M359 5000000 1 34.8000 p2 p13 299 N p2->p13
10505.8000 M360 5000000 1 18.8000 p16 p2 299 N p16->p2
10535.8000 M321 5000000 1 1146.8000 p11 p7 280 N p11->p7
10542.9000 M353 5000000 1 242.9000 p13 p5 295 N p13->p5
10552.9000 M341 5000000 2 588.9000 p13 p5 290 N p13->p2->p5
10595.8000 M347 5000000 2 465.8000 p4 p11 292 N p4->p5->p11
10605.9000 M326 5000000 1 1075.9000 p11 p4 282 N p11->p4
10635.9000 M349 5000000 2 444.9000 p8 p15 292 N p8->p7->p15
10712.6000 M365 5000000 2 86.6000 p4 p7 298 N p4->p5->p7
10799.6000 M330 5000000 2 1151.6000 p1 p10 280 N p1->p9->p10
10839.7000 M363 5000000 2 269.7000 p12 p6 295 N p12->p19->p6
10843.0000 M372 5000000 1 11.0000 p8 p2 299 N p8->p2
10853.0000 M371 5000000 2 49.0000 p1 p18 299 N p1->p0->p18
10879.8000 M369 5000000 2 138.8000 p9 p6 297 N p9->p19->p6
10891.1000 M317 5000000 2 1622.1000 p18 p8 272 N p18->p9->p8
10963.1000 M375 5000000 2 43.1000 p15 p4 299 N p15->p7->p4
