# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
7635.0000 M259 5000000 1 10.0000 p24 p26 299 N p24->p26
7656.0000 M236 5000000 1 707.0000 p4 p20 288 N p4->p20
7672.1000 M241 5000000 1 586.1000 p3 p14 290 N p3->p14
7702.0000 M245 5000000 1 495.0000 p36 p10 291 N p36->p10
7880.0000 M249 5000000 1 563.0000 p34 p5 290 N p34->p5
7940.2000 M151 5000000 1 3521.2000 p36 p31 241 N p36->p31
7969.1000 M254 5000000 1 496.1000 p20 p5 291 N p20->p5
7994.9000 M258 5000000 1 395.9000 p25 p20 293 N p25->p20
7997.2000 M247 5000000 1 740.2000 p18 p22 287 N p18->p22
8014.8000 M271 5000000 2 32.8000 p10 p32 299 N p10->p9->p32
8014.9000 M270 5000000 1 59.9000 p10 p1 299 N p10->p1
8020.3000 M261 5000000 1 331.3000 p6 p31 294 N p6->p31
8097.0000 M274 5000000 2 30.0000 p18 p35 299 N p18->p2->p35
8178.4000 M277 5000000 2 28.4000 p12 p2 299 N p12->p3->p2
8340.0000 M266 5000000 1 500.0000 p1 p18 291 N p1->p18
8344.7000 M167 5000000 1 3443.7000 p7 p23 242 N p7->p23
8462.0000 M287 5000000 1 10.0000 p16 p13 299 N p16->p13
8533.4000 M279 5000000 1 323.4000 p14 p37 294 N p14->p37
8545.6000 M244 5000000 1 1368.6000 p3 p0 277 N p3->p0
8564.7000 M268 5000000 1 668.7000 p7 p3 288 N p7->p3
8574.7000 M286 5000000 1 155.7000 p19 p7 297 N p19->p7
8584.8000 M282 5000000 1 280.8000 p24 p3 295 N p24->p3
8640.6000 M285 5000000 1 247.6000 p21 p26 295 N p21->p26
8640.7000 M292 5000000 2 32.7000 p4 p27 299 N p4->p13->p27
8677.3000 M149 5000000 1 4314.3000 p15 p32 228 N p15->p32
8702.1000 M267 5000000 1 833.1000 p21 p15 286 N p21->p15
8722.1000 M263 5000000 1 972.1000 p8 p35 283 N p8->p35
8785.3000 M251 5000000 1 1403.3000 p0 p11 276 N p0->p11
8788.5000 M273 5000000 1 749.5000 p18 p24 287 N p18->p24
8794.0000 M297 5000000 2 30.0000 p23 p13 299 N p23->p32->p13
8917.2000 M289 5000000 3 401.2000 p17 p5 293 N p17->p11->p18->p5
8978.0000 M304 5000000 1 10.0000 p6 p4 299 N p6->p4
8979.5000 M276 5000000 1 854.5000 p31 p35 285 N p31->p35
9011.2000 M293 5000000 1 375.2000 p3 p38 293 N p3->p38
9015.6000 M281 5000000 1 744.6000 p6 p16 287 N p6->p16
9078.2000 M294 5000000 1 408.2000 p30 p9 293 N p30->p9
9092.1000 M288 5000000 1 609.1000 p17 p5 289 N p17->p5
9104.1000 M307 5000000 4 40.1000 p27 p4 299 N p27->p16->p13->p39->p4
9149.0000 M309 5000000 2 30.0000 p23 p38 299 N p23->p14->p38
9172.9000 M213 5000000 1 2916.9000 p14 p32 251 N p14->p32
9191.0000 M257 5000000 1 1625.0000 p4 p36 272 N p4->p36
9220.0000 M312 5000000 1 10.0000 p7 p4 299 N p7->p4
9277.3000 M272 5000000 1 1265.3000 p25 p28 278 N p25->p28
9294.1000 M314 5000000 2 30.1000 p19 p12 299 N p19->p36->p12
9343.8000 M316 5000000 2 23.8000 p27 p30 299 N p27->p11->p30
9390.0000 M262 5000000 1 1669.0000 p12 p32 272 N p12->p32
9432.3000 M284 5000000 1 1069.3000 p1 p38 282 N p1->p38
9446.0000 M320 5000000 1 10.0000 p12 p27 299 N p12->p27
9509.0000 M264 5000000 1 1727.0000 p37 p0 271 N p37->p0
9550.1000 M275 5000000 1 1456.1000 p10 p21 275 N p10->p21
9570.8000 M246 5000000 1 2338.8000 p37 p25 261 N p37->p25
9727.9000 M303 5000000 1 791.9000 p21 p16 286 N p21->p16
9806.5000 M310 5000000 1 656.5000 p8 p0 289 N p8->p0
9821.4000 M302 5000000 1 910.4000 p30 p23 284 N p30->p23
9829.9000 M317 5000000 1 484.9000 p7 p9 291 N p7->p9
9916.4000 M333 5000000 1 99.4000 p15 p1 298 N p15->p1
9926.4000 M336 5000000 1 17.4000 p1 p12 299 N p1->p12
9956.5000 M327 5000000 1 322.5000 p8 p19 294 N p8->p19
9996.0000 M313 5000000 1 759.0000 p13 p15 287 N p13->p15
10017.5000 M338 5000000 3 48.5000 p12 p27 299 N p12->p1->p8->p27
10071.0000 M341 5000000 1 10.0000 p15 p3 299 N p15->p3
10073.1000 M300 5000000 1 1229.1000 p6 p22 279 N p6->p22
10085.5000 M331 5000000 1 334.5000 p7 p36 294 N p7->p36
10139.0000 M340 5000000 1 106.0000 p9 p27 298 N p9->p27
10189.3000 M323 5000000 1 669.3000 p31 p36 288 N p31->p36
10209.4000 M339 5000000 2 210.4000 p36 p20 296 N p36->p31->p20
